zip,city,state,county,payout
55001,Afton,MN,Washington County,61.5
55304,Andover,MN,Anoka County,62.0
55303,Anoka,MN,Anoka County,62.0
56514,Barnesville,MN,Clay County,102.5
56011,Belle Plaine,MN,Scott County,62.0
56517,Beltrami,MN,Polk County,102.5
55005,Bethel,MN,Anoka County,62.0
55919,Brownsville,MN,Houston County,102.5
55306,Burnsville,MN,Dakota County,62.0
55337,Burnsville,MN,Dakota County,62.0
55921,Caledonia,MN,Houston County,102.5
55315,Carver,MN,Carver County,62.0
55011,Cedar,MN,Anoka County,62.0
55316,Champlin,MN,Hennepin County,62.0
55317,Chanhassen,MN,Carver County,62.0
55318,Chaska,MN,Carver County,62.0
55014,Circle Pines,MN,Anoka County,62.0
56523,Climax,MN,Polk County,102.5
55322,Cologne,MN,Carver County,62.0
56525,Comstock,MN,Clay County,102.5
55016,Cottage Grove,MN,Washington County,62.0
56716,Crookston,MN,Polk County,102.5
55323,Crystal Bay,MN,Hennepin County,62.0
55925,Dakota,MN,Winona County,102.5
55327,Dayton,MN,Hennepin County,62.0
56529,Dilworth,MN,Clay County,102.5
56721,East Grand Forks,MN,Polk County,102.5
55344,Eden Prairie,MN,Hennepin County,62.0
55346,Eden Prairie,MN,Hennepin County,62.0
55347,Eden Prairie,MN,Hennepin County,62.0
55931,Eitzen,MN,Houston County,102.5
55020,Elko New Market,MN,Scott County,62.0
55054,Elko New Market,MN,Scott County,62.0
56535,Erskine,MN,Polk County,102.5
56722,Euclid,MN,Polk County,102.5
55331,Excelsior,MN,Hennepin County,62.0
55024,Farmington,MN,Dakota County,62.0
56536,Felton,MN,Clay County,102.5
56540,Fertile,MN,Polk County,102.5
56723,Fisher,MN,Polk County,102.5
55025,Forest Lake,MN,Washington County,62.0
56542,Fosston,MN,Polk County,102.5
55026,Frontenac,MN,Goodhue County,98.0
56546,Georgetown,MN,Clay County,102.5
56547,Glyndon,MN,Clay County,102.5
56646,Gully,MN,Polk County,102.5
55339,Hamburg,MN,Carver County,62.0
55340,Hamel,MN,Hennepin County,62.0
55031,Hampton,MN,Dakota County,62.0
55033,Hastings,MN,Dakota County,62.0
56549,Hawley,MN,Clay County,102.5
56552,Hitterdal,MN,Clay County,102.5
55941,Hokah,MN,Houston County,102.5
55942,Homer,MN,Winona County,102.5
55305,Hopkins,MN,Hennepin County,62.0
55343,Hopkins,MN,Hennepin County,62.0
55943,Houston,MN,Houston County,102.5
55038,Hugo,MN,Washington County,62.0
55076,Inver Grove Heights,MN,Dakota County,62.0
55077,Inver Grove Heights,MN,Dakota County,62.0
55352,Jordan,MN,Scott County,62.0
55947,La Crescent,MN,Houston County,102.5
55042,Lake Elmo,MN,Washington County,62.0
55043,Lakeland,MN,Washington County,61.5
55044,Lakeville,MN,Dakota County,62.0
55356,Long Lake,MN,Hennepin County,62.0
55311,Maple Grove,MN,Hennepin County,62.0
55359,Maple Plain,MN,Hennepin County,62.0
55360,Mayer,MN,Carver County,62.0
56556,Mcintosh,MN,Polk County,102.5
55150,Mendota,MN,Dakota County,62.0
56736,Mentor,MN,Polk County,102.5
55401,Minneapolis,MN,Hennepin County,62.0
55402,Minneapolis,MN,Hennepin County,62.0
55403,Minneapolis,MN,Hennepin County,62.0
55404,Minneapolis,MN,Hennepin County,62.0
55405,Minneapolis,MN,Hennepin County,62.0
55406,Minneapolis,MN,Hennepin County,62.0
