zip,city,state,county,payout
55304,Andover,MN,Anoka County,39.0
55303,Anoka,MN,Anoka County,39.0
56011,Belle Plaine,MN,Scott County,39.0
55005,Bethel,MN,Anoka County,39.0
55306,Burnsville,MN,Dakota County,39.0
55337,Burnsville,MN,Dakota County,39.0
55315,Carver,MN,Carver County,39.0
55011,Cedar,MN,Anoka County,39.0
55316,Champlin,MN,Hennepin County,39.0
55317,Chanhassen,MN,Carver County,39.0
55318,Chaska,MN,Carver County,39.0
55014,Circle Pines,MN,Anoka County,39.0
55322,Cologne,MN,Carver County,39.0
55016,Cottage Grove,MN,Washington County,39.0
55323,Crystal Bay,MN,Hennepin County,39.0
55327,Dayton,MN,Hennepin County,39.0
55344,Eden Prairie,MN,Hennepin County,39.0
55346,Eden Prairie,MN,Hennepin County,39.0
55347,Eden Prairie,MN,Hennepin County,39.0
55020,Elko New Market,MN,Scott County,39.0
55054,Elko New Market,MN,Scott County,39.0
55331,Excelsior,MN,Hennepin County,39.0
55024,Farmington,MN,Dakota County,39.0
55025,Forest Lake,MN,Washington County,39.0
55339,Hamburg,MN,Carver County,39.0
55340,Hamel,MN,Hennepin County,39.0
55031,Hampton,MN,Dakota County,39.0
55033,Hastings,MN,Dakota County,39.0
55305,Hopkins,MN,Hennepin County,39.0
55343,Hopkins,MN,Hennepin County,39.0
55038,Hugo,MN,Washington County,39.0
55076,Inver Grove Heights,MN,Dakota County,39.0
55077,Inver Grove Heights,MN,Dakota County,39.0
55352,Jordan,MN,Scott County,39.0
55042,Lake Elmo,MN,Washington County,39.0
55044,Lakeville,MN,Dakota County,39.0
55356,Long Lake,MN,Hennepin County,39.0
55311,Maple Grove,MN,Hennepin County,39.0
55359,Maple Plain,MN,Hennepin County,39.0
55360,Mayer,MN,Carver County,39.0
55150,Mendota,MN,Dakota County,39.0
55401,Minneapolis,MN,Hennepin County,39.0
55402,Minneapolis,MN,Hennepin County,39.0
55403,Minneapolis,MN,Hennepin County,39.0
55404,Minneapolis,MN,Hennepin County,39.0
55405,Minneapolis,MN,Hennepin County,39.0
55406,Minneapolis,MN,Hennepin County,39.0
55407,Minneapolis,MN,Hennepin County,39.0
55408,Minneapolis,MN,Hennepin County,39.0
55409,Minneapolis,MN,Hennepin County,39.0
55410,Minneapolis,MN,Hennepin County,39.0
55411,Minneapolis,MN,Hennepin County,39.0
55412,Minneapolis,MN,Hennepin County,39.0
55413,Minneapolis,MN,Hennepin County,39.0
55414,Minneapolis,MN,Hennepin County,39.0
55415,Minneapolis,MN,Hennepin County,39.0
55416,Minneapolis,MN,Hennepin County,39.0
55417,Minneapolis,MN,Hennepin County,39.0
55418,Minneapolis,MN,Hennepin County,39.0
55419,Minneapolis,MN,Hennepin County,39.0
55420,Minneapolis,MN,Hennepin County,39.0
55421,Minneapolis,MN,Anoka County,39.0
55422,Minneapolis,MN,Hennepin County,39.0
55423,Minneapolis,MN,Hennepin County,39.0
55424,Minneapolis,MN,Hennepin County,39.0
55425,Minneapolis,MN,Hennepin County,39.0
55426,Minneapolis,MN,Hennepin County,39.0
55427,Minneapolis,MN,Hennepin County,39.0
55428,Minneapolis,MN,Hennepin County,39.0
55429,Minneapolis,MN,Hennepin County,39.0
55430,Minneapolis,MN,Hennepin County,39.0
55431,Minneapolis,MN,Hennepin County,39.0
55432,Minneapolis,MN,Anoka County,39.0
55433,Minneapolis,MN,Anoka County,39.0
55434,Minneapolis,MN,Anoka County,39.0
55435,Minneapolis,MN,Hennepin County,39.0
55436,Minneapolis,MN,Hennepin County,39.0
55437,Minneapolis,MN,Hennepin County,39.0
55438,Minneapolis,MN,Hennepin County,39.0
55439,Minneapolis,MN,Hennepin County,39.0
55441,Minneapolis,MN,Hennepin County,39.0
55442,Minneapolis,MN,Hennepin County,39.0
55443,Minneapolis,MN,Hennepin County,39.0
55444,Minneapolis,MN,Hennepin County,39.0
55445,Minneapolis,MN,Hennepin County,39.0
55446,Minneapolis,MN,Hennepin County,39.0
55447,Minneapolis,MN,Hennepin County,39.0
55448,Minneapolis,MN,Anoka County,39.0
55449,Minneapolis,MN,Anoka County,39.0
55450,Minneapolis,MN,Hennepin County,39.0
55454,Minneapolis,MN,Hennepin County,39.0
55455,Minneapolis,MN,Hennepin County,39.0
55487,Minneapolis,MN,Hennepin County,39.0
55345,Minnetonka,MN,Hennepin County,39.0
55361,Minnetonka Beach,MN,Hennepin County,39.0
55364,Mound,MN,Hennepin County,39.0
55392,Navarre,MN,Hennepin County,39.0
55367,New Germany,MN,Carver County,39.0
56071,New Prague,MN,Scott County,39.0
55055,Newport,MN,Washington County,39.0
55368,Norwood Young America,MN,Carver County,39.0
55369,Osseo,MN,Hennepin County,39.0
55372,Prior Lake,MN,Scott County,39.0
55065,Randolph,MN,Dakota County,39.0
55374,Rogers,MN,Hennepin County,39.0
55068,Rosemount,MN,Dakota County,39.0
55375,Saint Bonifacius,MN,Hennepin County,39.0
55070,Saint Francis,MN,Anoka County,39.0
55101,Saint Paul,MN,Ramsey County,39.0
55102,Saint Paul,MN,Ramsey County,39.0
55103,Saint Paul,MN,Ramsey County,39.0
55104,Saint Paul,MN,Ramsey County,39.0
55105,Saint Paul,MN,Ramsey County,39.0
55106,Saint Paul,MN,Ramsey County,39.0
55107,Saint Paul,MN,Ramsey County,39.0
55108,Saint Paul,MN,Ramsey County,39.0
55109,Saint Paul,MN,Ramsey County,39.0
55110,Saint Paul,MN,Ramsey County,39.0
55111,Saint Paul,MN,Hennepin County,39.0
55112,Saint Paul,MN,Ramsey County,39.0
55113,Saint Paul,MN,Ramsey County,39.0
55114,Saint Paul,MN,Ramsey County,39.0
55115,Saint Paul,MN,Washington County,39.0
55116,Saint Paul,MN,Ramsey County,39.0
55117,Saint Paul,MN,Ramsey County,39.0
55118,Saint Paul,MN,Dakota County,39.0
55119,Saint Paul,MN,Ramsey County,39.0
55120,Saint Paul,MN,Dakota County,39.0
55121,Saint Paul,MN,Dakota County,39.0
55122,Saint Paul,MN,Dakota County,39.0
55123,Saint Paul,MN,Dakota County,39.0
55124,Saint Paul,MN,Dakota County,39.0
55125,Saint Paul,MN,Washington County,39.0
55126,Saint Paul,MN,Ramsey County,39.0
55127,Saint Paul,MN,Ramsey County,39.0
55128,Saint Paul,MN,Washington County,39.0
55129,Saint Paul,MN,Washington County,39.0
55130,Saint Paul,MN,Ramsey County,39.0
55155,Saint Paul,MN,Ramsey County,39.0
55071,Saint Paul Park,MN,Washington County,39.0
55378,Savage,MN,Scott County,39.0
55379,Shakopee,MN,Scott County,39.0
55075,South Saint Paul,MN,Dakota County,39.0
55384,Spring Park,MN,Hennepin County,39.0
