zip,city,state,county,payout
89004,Blue Diamond,NV,Clark County,355.0
89005,Boulder City,NV,Clark County,355.0
89006,Boulder City,NV,Clark County,355.0
89007,Bunkerville,NV,Clark County,355.0
89039,Cal Nev Ari,NV,Clark County,355.0
89701,Carson City,NV,Carson city,165.5
89702,Carson City,NV,Carson city,165.5
89703,Carson City,NV,Carson city,165.5
89705,Carson City,NV,Douglas County,165.5
89706,Carson City,NV,Carson city,165.5
89711,Carson City,NV,Carson city,165.5
89712,Carson City,NV,Carson city,165.5
89713,Carson City,NV,Carson city,165.5
89714,Carson City,NV,Carson city,165.5
89721,Carson City,NV,Carson city,165.5
89037,Coyote Springs,NV,Clark County,355.0
89067,Coyote Springs,NV,Lincoln County,355.0
89402,Crystal Bay,NV,Washoe County,177.0
89403,Dayton,NV,Lyon County,162.5
89405,Empire,NV,Washoe County,177.0
89406,Fallon,NV,Churchill County,162.5
89407,Fallon,NV,Churchill County,162.5
89496,Fallon,NV,Churchill County,162.5
89408,Fernley,NV,Lyon County,162.5
89410,Gardnerville,NV,Douglas County,165.5
89460,Gardnerville,NV,Douglas County,165.5
89411,Genoa,NV,Douglas County,165.5
89412,Gerlach,NV,Washoe County,177.0
89413,Glenbrook,NV,Douglas County,165.5
89415,Hawthorne,NV,Mineral County,162.5
89002,Henderson,NV,Clark County,355.0
89009,Henderson,NV,Clark County,355.0
89011,Henderson,NV,Clark County,355.0
89012,Henderson,NV,Clark County,355.0
89014,Henderson,NV,Clark County,355.0
89015,Henderson,NV,Clark County,355.0
89016,Henderson,NV,Clark County,355.0
89044,Henderson,NV,Clark County,355.0
89052,Henderson,NV,Clark County,355.0
89053,Henderson,NV,Clark County,355.0
89074,Henderson,NV,Clark County,355.0
89077,Henderson,NV,Clark County,355.0
89418,Imlay,NV,Pershing County,165.5
89450,Incline Village,NV,Washoe County,177.0
89451,Incline Village,NV,Washoe County,177.0
89452,Incline Village,NV,Washoe County,177.0
89018,Indian Springs,NV,Clark County,355.0
89070,Indian Springs,NV,Clark County,355.0
89019,Jean,NV,Clark County,355.0
89026,Jean,NV,Clark County,355.0
89101,Las Vegas,NV,Clark County,355.0
89102,Las Vegas,NV,Clark County,355.0
89103,Las Vegas,NV,Clark County,355.0
89104,Las Vegas,NV,Clark County,355.0
89105,Las Vegas,NV,Clark County,355.0
89106,Las Vegas,NV,Clark County,355.0
89107,Las Vegas,NV,Clark County,355.0
89108,Las Vegas,NV,Clark County,355.0
89109,Las Vegas,NV,Clark County,355.0
89110,Las Vegas,NV,Clark County,355.0
89111,Las Vegas,NV,Clark County,355.0
89112,Las Vegas,NV,Clark County,355.0
89113,Las Vegas,NV,Clark County,355.0
89114,Las Vegas,NV,Clark County,355.0
89115,Las Vegas,NV,Clark County,355.0
89116,Las Vegas,NV,Clark County,355.0
89117,Las Vegas,NV,Clark County,355.0
89118,Las Vegas,NV,Clark County,355.0
89119,Las Vegas,NV,Clark County,355.0
89120,Las Vegas,NV,Clark County,355.0
89121,Las Vegas,NV,Clark County,355.0
89122,Las Vegas,NV,Clark County,355.0
89123,Las Vegas,NV,Clark County,355.0
89124,Las Vegas,NV,Clark County,355.0
89125,Las Vegas,NV,Clark County,355.0
89126,Las Vegas,NV,Clark County,355.0
89127,Las Vegas,NV,Clark County,355.0
89128,Las Vegas,NV,Clark County,355.0
89129,Las Vegas,NV,Clark County,355.0
