zip,city,state,county,payout
72001,Adona,AR,Perry County,165.5
72002,Alexander,AR,Saline County,177.0
72820,Alix,AR,Franklin County,162.5
72921,Alma,AR,Crawford County,177.0
72003,Almyra,AR,Arkansas County,201.0
71920,Alpine,AR,Clark County,197.5
72004,Altheimer,AR,Jefferson County,177.0
72821,Altus,AR,Franklin County,162.5
71921,Amity,AR,Clark County,197.5
71923,Arkadelphia,AR,Clark County,197.5
71998,Arkadelphia,AR,Clark County,197.5
71999,Arkadelphia,AR,Clark County,197.5
71630,Arkansas City,AR,Desha County,177.0
72007,Austin,AR,Lonoke County,201.0
72010,Bald Knob,AR,White County,177.0
71631,Banks,AR,Bradley County,197.5
72011,Bauxite,AR,Saline County,177.0
71720,Bearden,AR,Ouachita County,177.0
72013,Bee Branch,AR,Van Buren County,177.0
72012,Beebe,AR,White County,177.0
71721,Beirne,AR,Clark County,197.5
72015,Benton,AR,Saline County,177.0
72018,Benton,AR,Saline County,177.0
72019,Benton,AR,Saline County,177.0
72158,Benton,AR,Saline County,177.0
72617,Big Flat,AR,Baxter County,177.0
72016,Bigelow,AR,Perry County,165.5
72017,Biscoe,AR,Prairie County,174.0
71929,Bismarck,AR,Hot Spring County,177.0
71933,Bonnerdale,AR,Garland County,177.0
72020,Bradford,AR,White County,162.5
72928,Branch,AR,Franklin County,162.5
72021,Brinkley,AR,Monroe County,174.0
72022,Bryant,AR,Saline County,177.0
72089,Bryant,AR,Saline County,177.0
72023,Cabot,AR,Lonoke County,201.0
71724,Calion,AR,Union County,177.0
71701,Camden,AR,Ouachita County,177.0
71711,Camden,AR,Calhoun County,177.0
72024,Carlisle,AR,Lonoke County,201.0
71725,Carthage,AR,Dallas County,162.5
72025,Casa,AR,Perry County,165.5
72026,Casscoe,AR,Arkansas County,201.0
72930,Cecil,AR,Franklin County,162.5
72932,Cedarville,AR,Crawford County,177.0
72027,Center Ridge,AR,Conway County,177.0
72933,Charleston,AR,Franklin County,162.5
72934,Chester,AR,Crawford County,177.0
71726,Chidester,AR,Ouachita County,177.0
72028,Choctaw,AR,Van Buren County,177.0
72029,Clarendon,AR,Monroe County,174.0
72325,Clarkedale,AR,Crittenden County,177.0
72623,Clarkridge,AR,Baxter County,177.0
72030,Cleveland,AR,Conway County,177.0
72031,Clinton,AR,Van Buren County,177.0
72053,College Station,AR,Pulaski County,201.0
72523,Concord,AR,Cleburne County,165.5
72032,Conway,AR,Faulkner County,201.0
72033,Conway,AR,Faulkner County,201.0
72034,Conway,AR,Faulkner County,201.0
72035,Conway,AR,Faulkner County,201.0
72626,Cotter,AR,Baxter County,177.0
72037,Coy,AR,Lonoke County,201.0
72327,Crawfordsville,AR,Crittenden County,177.0
72038,Crocketts Bluff,AR,Arkansas County,201.0
71635,Crossett,AR,Ashley County,201.0
71728,Curtis,AR,Clark County,197.5
72039,Damascus,AR,Faulkner County,201.0
72041,De Valls Bluff,AR,Prairie County,174.0
72042,De Witt,AR,Arkansas County,201.0
72629,Dennard,AR,Van Buren County,177.0
72040,Des Arc,AR,Prairie County,174.0
